0 1 2 3 4 9 21 0.195345 
0 1 2 3 4 9 22 0.202632 
0 1 2 3 4 9 23 0.20262 
0 1 2 3 4 9 24 0.200346 
0 1 2 3 4 9 25 0.200263 
0 1 2 3 4 9 26 0.200206 
0 1 2 3 4 9 27 0.19545 
0 1 2 3 4 9 28 0.201556 
0 1 2 3 4 9 29 0.202678 
0 1 2 3 4 9 30 0.199693 
0 1 2 3 4 9 31 0.199505 
0 1 2 3 4 9 32 0.199493 
0 1 2 3 4 9 33 0.195492 
0 1 2 3 4 9 34 0.201195 
0 1 2 3 4 9 35 0.20271 
0 1 2 3 4 9 36 0.195468 
0 1 2 3 4 9 37 0.196004 
0 1 2 3 4 9 38 0.197905 
0 1 2 3 4 9 39 0.195487 
0 1 2 3 4 9 40 0.202401 
0 1 2 3 4 9 41 0.202635 
0 1 2 3 4 9 42 0.195689 
0 1 2 3 4 9 43 0.195357 
0 1 2 3 4 9 44 0.196816 
0 1 2 3 4 9 45 0.195593 
0 1 2 3 4 9 46 0.202004 
0 1 2 3 4 9 47 0.202672 
0 1 2 3 4 10 11 0.203135 
0 1 2 3 4 10 12 0.202571 
0 1 2 3 4 10 13 0.203081 
0 1 2 3 4 10 14 0.203238 
0 1 2 3 4 10 15 0.203254 
0 1 2 3 4 10 16 0.197439 
0 1 2 3 4 10 17 0.2032 
0 1 2 3 4 10 18 0.197926 
0 1 2 3 4 10 19 0.199396 
0 1 2 3 4 10 20 0.200819 
0 1 2 3 4 10 21 0.201393 
0 1 2 3 4 10 22 0.197531 
0 1 2 3 4 10 23 0.203172 
0 1 2 3 4 10 24 0.20225 
0 1 2 3 4 10 25 0.202918 
0 1 2 3 4 10 26 0.203162 
0 1 2 3 4 10 27 0.203197 
0 1 2 3 4 10 28 0.197442 
0 1 2 3 4 10 29 0.203216 
0 1 2 3 4 10 30 0.201638 
0 1 2 3 4 10 31 0.202513 
0 1 2 3 4 10 32 0.202944 
0 1 2 3 4 10 33 0.203031 
0 1 2 3 4 10 34 0.197451 
0 1 2 3 4 10 35 0.203247 
0 1 2 3 4 10 36 0.195551 
0 1 2 3 4 10 37 0.197047 
0 1 2 3 4 10 38 0.199273 
0 1 2 3 4 10 39 0.200289 
0 1 2 3 4 10 40 0.197716 
0 1 2 3 4 10 41 0.203185 
0 1 2 3 4 10 42 0.195647 
0 1 2 3 4 10 43 0.195962 
0 1 2 3 4 10 44 0.198058 
0 1 2 3 4 10 45 0.19919 
0 1 2 3 4 10 46 0.197824 
0 1 2 3 4 10 47 0.203223 
0 1 2 3 4 11 12 0.205886 
0 1 2 3 4 11 13 0.204371 
0 1 2 3 4 11 14 0.203963 
0 1 2 3 4 11 15 0.203814 
0 1 2 3 4 11 16 0.20412 
0 1 2 3 4 11 17 0.204057 
0 1 2 3 4 11 18 0.198909 
0 1 2 3 4 11 19 0.200581 
0 1 2 3 4 11 20 0.201371 
0 1 2 3 4 11 21 0.201775 
0 1 2 3 4 11 22 0.202496 
0 1 2 3 4 11 23 0.202838 
0 1 2 3 4 11 24 0.20628 
0 1 2 3 4 11 25 0.204609 
0 1 2 3 4 11 26 0.20413 
0 1 2 3 4 11 27 0.203948 
0 1 2 3 4 11 28 0.204229 
0 1 2 3 4 11 29 0.204143 
0 1 2 3 4 11 30 0.206955 
0 1 2 3 4 11 31 0.205068 
0 1 2 3 4 11 32 0.204459 
0 1 2 3 4 11 33 0.204211 
0 1 2 3 4 11 34 0.204444 
0 1 2 3 4 11 35 0.204316 
0 1 2 3 4 11 36 0.196563 
0 1 2 3 4 11 37 0.199173 
0 1 2 3 4 11 38 0.200538 
0 1 2 3 4 11 39 0.201218 
0 1 2 3 4 11 40 0.202177 
0 1 2 3 4 11 41 0.201727 
0 1 2 3 4 11 42 0.196007 
0 1 2 3 4 11 43 0.198161 
0 1 2 3 4 11 44 0.199791 
0 1 2 3 4 11 45 0.200646 
0 1 2 3 4 11 46 0.201778 
0 1 2 3 4 11 47 0.202042 
0 1 2 3 4 12 13 0.203424 
0 1 2 3 4 12 14 0.20287 
0 1 2 3 4 12 15 0.20287 
0 1 2 3 4 12 16 0.203909 
0 1 2 3 4 12 17 0.205663 
0 1 2 3 4 12 18 0.192446 
0 1 2 3 4 12 19 0.196879 
0 1 2 3 4 12 20 0.198534 
0 1 2 3 4 12 21 0.199596 
0 1 2 3 4 12 22 0.201755 
0 1 2 3 4 12 23 0.205834 
0 1 2 3 4 12 24 0.196587 
0 1 2 3 4 12 25 0.203937 
0 1 2 3 4 12 26 0.203201 
0 1 2 3 4 12 27 0.20311 
0 1 2 3 4 12 28 0.204056 
0 1 2 3 4 12 29 0.205631 
0 1 2 3 4 12 30 0.197547 
0 1 2 3 4 12 31 0.204843 
0 1 2 3 4 12 32 0.203842 
0 1 2 3 4 12 33 0.203583 
0 1 2 3 4 12 34 0.204343 
0 1 2 3 4 12 35 0.205571 
0 1 2 3 4 12 36 0.193134 
0 1 2 3 4 12 37 0.195665 
0 1 2 3 4 12 38 0.197583 
0 1 2 3 4 12 39 0.198898 
0 1 2 3 4 12 40 0.201378 
0 1 2 3 4 12 41 0.205878 
0 1 2 3 4 12 42 0.194371 
0 1 2 3 4 12 43 0.195179 
0 1 2 3 4 12 44 0.196927 
0 1 2 3 4 12 45 0.198281 
0 1 2 3 4 12 46 0.200937 
0 1 2 3 4 12 47 0.205777 
0 1 2 3 4 13 14 0.203427 
0 1 2 3 4 13 15 0.203679 
0 1 2 3 4 13 16 0.204218 
0 1 2 3 4 13 17 0.20429 
0 1 2 3 4 13 18 0.195542 
0 1 2 3 4 13 19 0.193754 
0 1 2 3 4 13 20 0.196397 
0 1 2 3 4 13 21 0.199058 
0 1 2 3 4 13 22 0.202185 
0 1 2 3 4 13 23 0.204432 
0 1 2 3 4 13 24 0.202784 
0 1 2 3 4 13 25 0.194759 
0 1 2 3 4 13 26 0.204011 
0 1 2 3 4 13 27 0.20393 
0 1 2 3 4 13 28 0.204295 
0 1 2 3 4 13 29 0.20429 
0 1 2 3 4 13 30 0.201664 
0 1 2 3 4 13 31 0.194983 
0 1 2 3 4 13 32 0.204423 
0 1 2 3 4 13 33 0.204294 
0 1 2 3 4 13 34 0.204401 
0 1 2 3 4 13 35 0.204298 
0 1 2 3 4 13 36 0.194588 
0 1 2 3 4 13 37 0.193884 
0 1 2 3 4 13 38 0.195822 
0 1 2 3 4 13 39 0.198241 
0 1 2 3 4 13 40 0.201757 
0 1 2 3 4 13 41 0.204422 
0 1 2 3 4 13 42 0.19523 
0 1 2 3 4 13 43 0.194165 
0 1 2 3 4 13 44 0.195581 
0 1 2 3 4 13 45 0.197617 
0 1 2 3 4 13 46 0.201256 
0 1 2 3 4 13 47 0.204439 
0 1 2 3 4 14 15 0.20391 
0 1 2 3 4 14 16 0.204041 
0 1 2 3 4 14 17 0.20392 
0 1 2 3 4 14 18 0.19611 
0 1 2 3 4 14 19 0.194461 
0 1 2 3 4 14 20 0.194789 
0 1 2 3 4 14 21 0.198681 
0 1 2 3 4 14 22 0.20238 
0 1 2 3 4 14 23 0.204029 
0 1 2 3 4 14 24 0.202316 
0 1 2 3 4 14 25 0.20256 
0 1 2 3 4 14 26 0.195259 
0 1 2 3 4 14 27 0.204028 
0 1 2 3 4 14 28 0.204054 
0 1 2 3 4 14 29 0.203926 
0 1 2 3 4 14 30 0.201382 
0 1 2 3 4 14 31 0.200756 
0 1 2 3 4 14 32 0.195365 
0 1 2 3 4 14 33 0.203979 
0 1 2 3 4 14 34 0.204021 
0 1 2 3 4 14 35 0.203943 
0 1 2 3 4 14 36 0.194836 
0 1 2 3 4 14 37 0.194192 
0 1 2 3 4 14 38 0.194839 
0 1 2 3 4 14 39 0.19783 
0 1 2 3 4 14 40 0.201947 
0 1 2 3 4 14 41 0.204018 
0 1 2 3 4 14 42 0.195368 
0 1 2 3 4 14 43 0.194356 
0 1 2 3 4 14 44 0.194951 
0 1 2 3 4 14 45 0.197236 
0 1 2 3 4 14 46 0.201428 
0 1 2 3 4 14 47 0.204049 
0 1 2 3 4 15 16 0.203914 
0 1 2 3 4 15 17 0.203788 
0 1 2 3 4 15 18 0.196679 
0 1 2 3 4 15 19 0.196606 
0 1 2 3 4 15 20 0.19761 
0 1 2 3 4 15 21 0.195371 
0 1 2 3 4 15 22 0.202369 
0 1 2 3 4 15 23 0.20388 
0 1 2 3 4 15 24 0.202376 
0 1 2 3 4 15 25 0.203341 
0 1 2 3 4 15 26 0.203792 
0 1 2 3 4 15 27 0.195669 
0 1 2 3 4 15 28 0.203891 
0 1 2 3 4 15 29 0.203796 
0 1 2 3 4 15 30 0.201503 
0 1 2 3 4 15 31 0.202436 
0 1 2 3 4 15 32 0.2032 
0 1 2 3 4 15 33 0.195737 
0 1 2 3 4 15 34 0.203777 
0 1 2 3 4 15 35 0.203816 
0 1 2 3 4 15 36 0.19509 
0 1 2 3 4 15 37 0.195281 
0 1 2 3 4 15 38 0.196529 
0 1 2 3 4 15 39 0.195399 
0 1 2 3 4 15 40 0.201913 
0 1 2 3 4 15 41 0.203871 
0 1 2 3 4 15 42 0.195485 
0 1 2 3 4 15 43 0.194979 
0 1 2 3 4 15 44 0.196019 
0 1 2 3 4 15 45 0.195459 
0 1 2 3 4 15 46 0.201369 
0 1 2 3 4 15 47 0.203907 
0 1 2 3 4 16 17 0.204094 
0 1 2 3 4 16 18 0.197191 
0 1 2 3 4 16 19 0.198107 
0 1 2 3 4 16 20 0.199493 
0 1 2 3 4 16 21 0.199966 
0 1 2 3 4 16 22 0.197461 
0 1 2 3 4 16 23 0.204188 
0 1 2 3 4 16 24 0.203616 
0 1 2 3 4 16 25 0.204227 
0 1 2 3 4 16 26 0.204147 
0 1 2 3 4 16 27 0.20404 
0 1 2 3 4 16 29 0.204101 
0 1 2 3 4 16 30 0.202956 
0 1 2 3 4 16 31 0.204042 
0 1 2 3 4 16 32 0.204232 
0 1 2 3 4 16 33 0.204196 
0 1 2 3 4 16 34 0.197532 
0 1 2 3 4 16 35 0.204121 
0 1 2 3 4 16 36 0.195232 
0 1 2 3 4 16 37 0.196231 
0 1 2 3 4 16 38 0.198099 
0 1 2 3 4 16 39 0.198912 
0 1 2 3 4 16 40 0.197546 
0 1 2 3 4 16 41 0.204178 
0 1 2 3 4 16 42 0.19548 
0 1 2 3 4 16 43 0.195487 
0 1 2 3 4 16 44 0.197165 
0 1 2 3 4 16 45 0.198028 
0 1 2 3 4 16 46 0.197632 
0 1 2 3 4 16 47 0.204217 
0 1 2 3 4 17 18 0.199144 
0 1 2 3 4 17 19 0.200782 
0 1 2 3 4 17 20 0.201526 
0 1 2 3 4 17 21 0.20191 
0 1 2 3 4 17 22 0.202615 
0 1 2 3 4 17 23 0.203649 
0 1 2 3 4 17 24 0.206026 
0 1 2 3 4 17 25 0.204508 
0 1 2 3 4 17 26 0.204074 
0 1 2 3 4 17 27 0.20391 
0 1 2 3 4 17 28 0.204192 
0 1 2 3 4 17 30 0.20665 
0 1 2 3 4 17 31 0.204927 
0 1 2 3 4 17 32 0.204374 
0 1 2 3 4 17 33 0.20415 
0 1 2 3 4 17 34 0.204387 
0 1 2 3 4 17 35 0.204895 
0 1 2 3 4 17 36 0.196835 
0 1 2 3 4 17 37 0.199447 
0 1 2 3 4 17 38 0.200744 
0 1 2 3 4 17 39 0.201392 
0 1 2 3 4 17 40 0.202322 
0 1 2 3 4 17 41 0.203591 
0 1 2 3 4 17 42 0.196214 
0 1 2 3 4 17 43 0.198467 
0 1 2 3 4 17 44 0.200035 
0 1 2 3 4 17 45 0.200855 
0 1 2 3 4 17 46 0.201953 
0 1 2 3 4 17 47 0.203321 
0 1 2 3 4 18 19 0.198751 
0 1 2 3 4 18 20 0.198295 
0 1 2 3 4 18 21 0.198297 
0 1 2 3 4 18 22 0.198385 
0 1 2 3 4 18 23 0.198804 
0 1 2 3 4 18 24 0.192591 
0 1 2 3 4 18 25 0.195397 
0 1 2 3 4 18 26 0.195995 
0 1 2 3 4 18 27 0.196583 
0 1 2 3 4 18 28 0.197112 
0 1 2 3 4 18 29 0.199161 
0 1 2 3 4 18 30 0.192961 
0 1 2 3 4 18 31 0.195148 
0 1 2 3 4 18 32 0.195784 
0 1 2 3 4 18 33 0.1964 
0 1 2 3 4 18 34 0.196959 
0 1 2 3 4 18 35 0.199177 
0 1 2 3 4 18 36 0.195095 
0 1 2 3 4 18 37 0.199138 
0 1 2 3 4 18 38 0.198896 
0 1 2 3 4 18 39 0.198689 
0 1 2 3 4 18 40 0.198594 
0 1 2 3 4 18 41 0.198899 
0 1 2 3 4 18 42 0.195841 
0 1 2 3 4 18 43 0.198491 
0 1 2 3 4 18 44 0.199167 
0 1 2 3 4 18 45 0.198998 
0 1 2 3 4 18 46 0.198822 
0 1 2 3 4 18 47 0.198863 
0 1 2 3 4 19 20 0.198956 
0 1 2 3 4 19 21 0.199885 
0 1 2 3 4 19 22 0.200161 
0 1 2 3 4 19 23 0.200517 
0 1 2 3 4 19 24 0.196652 
0 1 2 3 4 19 25 0.193787 
0 1 2 3 4 19 26 0.194425 
0 1 2 3 4 19 27 0.196475 
0 1 2 3 4 19 28 0.197975 
0 1 2 3 4 19 29 0.200801 
0 1 2 3 4 19 30 0.196417 
0 1 2 3 4 19 31 0.193867 
0 1 2 3 4 19 32 0.194381 
0 1 2 3 4 19 33 0.196245 
0 1 2 3 4 19 34 0.197724 
0 1 2 3 4 19 35 0.200828 
0 1 2 3 4 19 36 0.195867 
0 1 2 3 4 19 37 0.194789 
0 1 2 3 4 19 38 0.200792 
0 1 2 3 4 19 39 0.200645 
0 1 2 3 4 19 40 0.200461 
0 1 2 3 4 19 41 0.200592 
0 1 2 3 4 19 42 0.195905 
0 1 2 3 4 19 43 0.195057 
0 1 2 3 4 19 44 0.19919 
0 1 2 3 4 19 45 0.200806 
0 1 2 3 4 19 46 0.200718 
0 1 2 3 4 19 47 0.200582 
0 1 2 3 4 20 21 0.201458 
0 1 2 3 4 20 22 0.201405 
0 1 2 3 4 20 23 0.201349 
0 1 2 3 4 20 24 0.198225 
0 1 2 3 4 20 25 0.196236 
0 1 2 3 4 20 26 0.194805 
0 1 2 3 4 20 27 0.197436 
0 1 2 3 4 20 28 0.199341 
0 1 2 3 4 20 29 0.201545 
0 1 2 3 4 20 30 0.197832 
0 1 2 3 4 20 31 0.196004 
0 1 2 3 4 20 32 0.194843 
0 1 2 3 4 20 33 0.197136 
0 1 2 3 4 20 34 0.199048 
0 1 2 3 4 20 35 0.201575 
0 1 2 3 4 20 36 0.19565 
0 1 2 3 4 20 37 0.195115 
0 1 2 3 4 20 39 0.201455 
0 1 2 3 4 20 40 0.201552 
0 1 2 3 4 20 41 0.201398 
0 1 2 3 4 20 42 0.195794 
0 1 2 3 4 20 43 0.194831 
0 1 2 3 4 20 44 0.195465 
0 1 2 3 4 20 45 0.200545 
0 1 2 3 4 20 46 0.201583 
0 1 2 3 4 20 47 0.201411 
0 1 2 3 4 21 22 0.201916 
0 1 2 3 4 21 23 0.201768 
0 1 2 3 4 21 24 0.19924 
0 1 2 3 4 21 25 0.198748 
0 1 2 3 4 21 26 0.198426 
0 1 2 3 4 21 27 0.195382 
0 1 2 3 4 21 28 0.199798 
0 1 2 3 4 21 29 0.201929 
0 1 2 3 4 21 30 0.198727 
0 1 2 3 4 21 31 0.198225 
0 1 2 3 4 21 32 0.197987 
0 1 2 3 4 21 33 0.195406 
0 1 2 3 4 21 34 0.199473 
0 1 2 3 4 21 35 0.201961 
0 1 2 3 4 21 36 0.195739 
0 1 2 3 4 21 37 0.196803 
0 1 2 3 4 21 38 0.199384 
0 1 2 3 4 21 39 0.195783 
0 1 2 3 4 21 40 0.201984 
0 1 2 3 4 21 41 0.201808 
0 1 2 3 4 21 42 0.195816 
0 1 2 3 4 21 43 0.195739 
0 1 2 3 4 21 44 0.197731 
0 1 2 3 4 21 45 0.195815 
0 1 2 3 4 21 46 0.201888 
0 1 2 3 4 21 47 0.201828 
0 1 2 3 4 22 23 0.202497 
0 1 2 3 4 22 24 0.20145 
0 1 2 3 4 22 25 0.201997 
0 1 2 3 4 22 26 0.202263 
0 1 2 3 4 22 27 0.202269 
0 1 2 3 4 22 28 0.197459 
0 1 2 3 4 22 29 0.202633 
0 1 2 3 4 22 30 0.200899 
0 1 2 3 4 22 31 0.20159 
0 1 2 3 4 22 32 0.201997 
0 1 2 3 4 22 33 0.202047 
0 1 2 3 4 22 34 0.197457 
0 1 2 3 4 22 35 0.202668 
0 1 2 3 4 22 36 0.195773 
0 1 2 3 4 22 37 0.197699 
0 1 2 3 4 22 38 0.200024 
0 1 2 3 4 22 39 0.201051 
0 1 2 3 4 22 40 0.19813 
0 1 2 3 4 22 41 0.202532 
0 1 2 3 4 22 42 0.195751 
0 1 2 3 4 22 43 0.196367 
0 1 2 3 4 22 44 0.198735 
0 1 2 3 4 22 45 0.2 
0 1 2 3 4 22 46 0.198089 
0 1 2 3 4 22 47 0.202555 
0 1 2 3 4 23 24 0.206177 
0 1 2 3 4 23 25 0.204665 
0 1 2 3 4 23 26 0.204196 
0 1 2 3 4 23 27 0.204014 
0 1 2 3 4 23 28 0.204298 
0 1 2 3 4 23 29 0.203742 
0 1 2 3 4 23 30 0.206725 
0 1 2 3 4 23 31 0.205106 
0 1 2 3 4 23 32 0.20452 
0 1 2 3 4 23 33 0.204277 
0 1 2 3 4 23 34 0.204514 
0 1 2 3 4 23 35 0.203931 
0 1 2 3 4 23 36 0.196391 
0 1 2 3 4 23 37 0.199025 
0 1 2 3 4 23 38 0.200467 
0 1 2 3 4 23 39 0.20118 
0 1 2 3 4 23 40 0.202158 
0 1 2 3 4 23 41 0.203915 
0 1 2 3 4 23 42 0.195891 
0 1 2 3 4 23 43 0.197964 
0 1 2 3 4 23 44 0.199677 
0 1 2 3 4 23 45 0.200573 
0 1 2 3 4 23 46 0.201733 
0 1 2 3 4 24 25 0.203324 
0 1 2 3 4 24 26 0.202649 
0 1 2 3 4 24 27 0.202618 
0 1 2 3 4 24 28 0.203772 
0 1 2 3 4 24 29 0.205983 
0 1 2 3 4 24 30 0.198039 
0 1 2 3 4 24 31 0.204353 
0 1 2 3 4 24 32 0.203315 
0 1 2 3 4 24 33 0.203105 
0 1 2 3 4 24 34 0.204083 
0 1 2 3 4 24 35 0.205898 
0 1 2 3 4 24 36 0.193106 
0 1 2 3 4 24 37 0.195522 
0 1 2 3 4 24 38 0.197345 
0 1 2 3 4 24 39 0.198588 
0 1 2 3 4 24 40 0.201086 
0 1 2 3 4 24 41 0.206249 
0 1 2 3 4 24 42 0.194293 
0 1 2 3 4 24 43 0.195066 
0 1 2 3 4 24 44 0.196737 
0 1 2 3 4 24 45 0.198016 
0 1 2 3 4 24 46 0.200665 
0 1 2 3 4 24 47 0.206102 
0 1 2 3 4 25 26 0.203323 
0 1 2 3 4 25 27 0.203656 
0 1 2 3 4 25 28 0.204335 
0 1 2 3 4 25 29 0.204505 
0 1 2 3 4 25 30 0.202163 
0 1 2 3 4 25 31 0.195102 
0 1 2 3 4 25 32 0.204459 
0 1 2 3 4 25 33 0.204189 
0 1 2 3 4 25 34 0.20451 
0 1 2 3 4 25 35 0.204507 
0 1 2 3 4 25 36 0.194521 
0 1 2 3 4 25 37 0.193879 
0 1 2 3 4 25 38 0.195723 
0 1 2 3 4 25 39 0.198001 
0 1 2 3 4 25 40 0.201572 
0 1 2 3 4 25 41 0.204657 
0 1 2 3 4 25 42 0.195182 
0 1 2 3 4 25 43 0.194141 
0 1 2 3 4 25 44 0.195507 
0 1 2 3 4 25 45 0.197432 
0 1 2 3 4 25 46 0.201082 
0 1 2 3 4 25 47 0.204664 
0 1 2 3 4 26 27 0.204022 
0 1 2 3 4 26 28 0.204188 
0 1 2 3 4 26 29 0.204077 
0 1 2 3 4 26 30 0.201684 
0 1 2 3 4 26 31 0.20148 
0 1 2 3 4 26 32 0.19542 
0 1 2 3 4 26 33 0.204213 
0 1 2 3 4 26 34 0.204212 
0 1 2 3 4 26 35 0.204091 
0 1 2 3 4 26 36 0.19479 
0 1 2 3 4 26 37 0.194179 
0 1 2 3 4 26 38 0.194838 
0 1 2 3 4 26 39 0.197648 
0 1 2 3 4 26 40 0.201825 
0 1 2 3 4 26 41 0.204185 
0 1 2 3 4 26 42 0.195338 
0 1 2 3 4 26 43 0.194341 
0 1 2 3 4 26 44 0.19494 
0 1 2 3 4 26 45 0.197107 
0 1 2 3 4 26 46 0.20131 
0 1 2 3 4 26 47 0.204212 
0 1 2 3 4 27 28 0.204042 
0 1 2 3 4 27 29 0.203916 
0 1 2 3 4 27 30 0.201727 
0 1 2 3 4 27 31 0.202809 
0 1 2 3 4 27 32 0.203598 
0 1 2 3 4 27 33 0.195773 
0 1 2 3 4 27 34 0.203979 
0 1 2 3 4 27 35 0.203934 
0 1 2 3 4 27 36 0.195052 
0 1 2 3 4 27 37 0.195228 
